road_id,cluster_id
1262,12
1263,12
1264,12
1266,19
1267,19
1268,19
1269,19
1270,19
1271,19
1273,19
1274,18
1275,18
1276,19
1277,18
1278,18
1279,18
1280,18
1281,18
1282,18
1283,18
1284,18
1285,18
1287,19
1288,19
1289,19
1290,19
1291,19
1292,19
1293,19
1296,19
1297,19
1298,19
1299,12
1300,19
1301,19
1302,19
1303,19
1304,12
1305,14
1306,14
1307,12
1308,12
1309,0
1310,12
1311,8
1312,14
1313,12
1314,14
1315,12
1316,12
1317,12
1318,16
1319,16
1320,11
1321,16
1322,16
1323,6
1324,20
1325,20
1326,20
1327,1
1328,20
1329,20
1330,6
1331,2
1332,14
1333,12
1334,12
1343,17
1353,12
1354,12
1355,12
1357,12
1358,12
1359,12
1360,12
1361,12
1362,12
1364,12
1365,12
1366,12
1369,12
1370,12
1372,19
1373,19
1374,19
1375,19
1376,19
1377,19
1378,12
1379,19
1381,19
1383,19
1384,12
1385,12
1386,12
1387,19
1388,19
1389,19
1391,19
1393,12
1394,12
1395,12
1397,19
1398,12
1401,12
1402,12
1403,12
1404,19
1405,19
1406,19
1407,19
1408,19
1409,18
1410,12
1411,12
1412,12
1413,12
1414,12
1415,19
1416,19
1417,12
1418,19
1419,14
1420,14
1421,14
1422,16
1423,16
1424,16
1425,16
1426,16
1427,16
1428,16
1429,9
1430,16
1431,16
1432,16
1433,16
1434,9
1439,16
1440,16
1441,11
1442,11
1443,11
1444,6
1445,6
1446,6
1447,1
1448,6
1449,6
1450,2
1451,12
1452,15
1453,19
1454,12
1455,19
1456,19
1457,19
1458,19
1460,17
1462,12
1463,12
1466,12
1467,12
1469,12
1470,12
1472,14
1473,14
1474,12
1475,12
1476,16
1477,16
1478,4
1479,20
1480,20
1481,12
1482,20
1483,12
1484,1
1485,12
1486,2
1487,2
1488,12
1489,19
1490,19
1491,19
1492,12
1493,19
1494,12
1495,19
1496,19
1497,19
1498,19
1499,12
1500,19
1501,19
1502,19
1503,19
1504,19
1505,12
1506,19
1507,19
1508,19
1509,19
1510,12
1511,12
1512,12
1513,12
1514,12
1515,12
1516,14
1517,12
1518,14
1519,12
1520,14
1521,14
1522,12
1523,14
1524,14
1525,12
1526,14
1527,14
1528,12
1529,14
1530,14
1531,12
1532,14
1533,14
1534,22
1535,22
1536,14
1537,22
1538,22
1539,14
1540,14
1541,22
1542,14
1543,22
1544,14
1545,12
1546,14
1547,12
1548,14
1549,12
1550,14
1551,12
1552,14
1553,14
1554,14
1555,14
1556,17
1557,14
1558,16
1559,14
1560,14
1561,14
1562,17
1563,17
1564,17
1565,0
1566,0
1567,0
1568,0
1569,0
1570,0
1571,17
1572,16
1573,17
1574,16
1575,16
1576,16
1577,16
1578,16
1579,16
1580,16
1581,16
1582,16
1583,16
1584,16
1585,16
1586,16
1587,16
1588,16
1589,16
1590,16
1591,16
1592,16
1593,16
1594,16
1595,16
1596,16
1597,16
1598,16
1599,16
1600,16
1601,16
1602,16
1603,16
1604,16
1605,16
1606,16
1607,16
1608,16
1609,16
1610,10
1611,10
1612,10
1613,16
1614,10
1615,10
1616,16
1617,10
1618,16
1619,10
1620,16
1621,10
1622,10
1623,16
1624,16
1625,10
1626,12
1627,12
1628,12
1631,12
1632,12
1633,12
1634,12
1635,12
1636,12
1637,12
1638,12
1639,17
1640,18
1641,18
1642,18
1643,19
1644,18
1645,12
1646,12
1647,19
1648,19
1649,19
1650,19
1651,18
1652,19
1654,17
1655,14
1656,17
1657,14
1658,14
1659,17
1660,14
1661,14
1662,14
1663,14
1664,17
1665,17
1666,17
1667,17
1668,17
1669,17
1670,17
1671,17
1672,17
1673,17
1674,17
1675,17
1676,17
1677,17
1678,17
1679,17
1680,17
1682,17
1683,17
1684,17
1685,17
1686,17
1687,17
1688,17
1689,17
1690,17
1691,17
1692,17
1693,17
1694,17
1695,17
1696,17
1697,17
1698,17
1699,17
1700,17
1701,17
1702,17
1703,17
1704,17
1705,17
1706,17
1707,17
1708,17
1709,17
1710,17
1711,17
1712,17
1713,17
1714,17
1715,16
1716,16
1717,16
1718,16
1719,17
1720,17
1721,16
1722,16
1723,16
1724,16
1725,17
1727,16
1728,17
1729,17
1730,17
1731,17
1732,17
1733,16
1734,17
1735,17
1736,16
1737,17
1738,17
1739,12
1740,12
1741,12
1742,12
1743,12
1744,12
1745,12
1746,12
1747,12
1748,12
1749,12
1750,12
1751,12
1752,12
1753,12
1754,12
1755,22
1756,22
1757,12
1758,12
1759,22
1760,22
1761,22
1762,22
1763,22
1764,22
1765,22
1766,12
1767,12
1768,14
1769,12
1770,12
1771,14
1772,14
1773,14
1774,12
1775,12
1776,12
1777,12
1778,12
1779,9
1780,12
1781,12
1782,12
1783,12
1784,12
1785,19
1786,12
1787,12
1788,19
1789,19
1790,19
1791,19
1794,19
1795,19
1797,19
1800,17
1802,19
1803,16
1804,15
1805,15
1806,17
1807,17
1808,15
1809,15
1810,17
1811,17
1812,15
1813,15
1814,15
1815,15
1816,16
1817,16
1818,17
1819,15
1820,15
1821,17
1822,17
1823,17
1825,17
1826,15
1827,15
1828,17
1829,15
1830,17
1831,17
1832,15
1833,17
1834,17
1835,17
1836,15
1837,17
1838,15
1839,17
1840,17
1841,17
1842,15
1843,17
1844,17
1845,17
1846,3
1847,17
1848,17
1849,17
1851,3
1852,12
1853,12
1854,12
1855,3
1856,3
1857,12
1858,12
1859,12
1860,3
1861,12
1862,3
1863,12
1864,3
1865,12
1866,12
1867,3
1868,12
1869,3
1870,12
1872,12
1873,12
1874,3
1876,3
1877,12
1878,12
1879,12
1880,3
1881,12
1882,3
1883,12
1885,3
1886,12
1887,12
1888,12
1889,12
1891,12
1892,12
1893,12
1894,12
1895,12
1896,12
1897,12
1898,12
1899,12
1900,12
1901,12
1902,12
1903,12
1905,12
1906,12
1907,12
1908,12
1909,12
1910,12
1911,12
1912,12
1913,12
1914,12
1915,12
1916,12
1917,12
1918,12
1919,12
1920,12
1921,3
1922,12
1923,22
1924,22
1925,22
1926,12
1928,22
1929,12
1930,14
1931,12
1932,12
1934,17
1936,12
1938,12
1940,12
1941,12
1945,12
1946,12
1947,12
1948,12
1949,12
1950,12
1958,17
1972,17
1978,12
1979,12
1980,12
1981,12
1982,12
1983,12
1984,12
1985,14
1986,14
1987,12
1988,12
1989,12
1990,14
1991,12
1992,14
1993,12
1994,12
1995,12
1996,12
1997,12
1998,9
1999,12
2001,12
2002,22
2003,14
2004,22
2005,22
2006,22
2007,8
2008,12
2009,12
2010,12
2011,12
2012,12
2013,12
2014,12
2015,12
2016,12
2017,12
2018,12
2019,14
2020,12
2021,14
2022,12
2023,12
2024,12
2025,12
2026,12
2027,12
2028,10
2029,16
2030,10
2031,16
2032,16
2033,10
2034,16
2035,10
2036,17
2037,10
2038,12
2039,12
2040,12
2041,12
2042,12
2043,19
2044,12
2045,12
2046,18
2047,12
2048,12
2049,18
2051,12
2052,12
2053,18
2054,12
2055,12
2056,18
2057,18
2058,17
2061,16
2062,16
2063,11
2064,16
2065,6
2066,6
2067,6
2068,6
2069,6
2070,1
2071,6
2072,6
2073,6
2074,2
2077,16
2078,16
2079,11
2080,16
2081,6
2082,16
2083,20
2084,20
2085,1
2086,20
2087,20
2088,20
2089,20
2090,2
2091,12
2092,12
2093,14
2094,14
2095,12
2096,12
2097,12
2098,12
2099,12
2100,12
2101,12
2102,12
2103,12
2104,12
2105,12
2106,12
2107,12
2108,12
2109,12
2110,12
2111,22
2112,12
2113,19
2114,19
2115,19
2116,19
2117,19
2118,19
2119,19
2120,19
2121,19
2123,19
2124,19
2125,19
2126,19
2127,19
2128,19
2130,19
2131,19
2133,19
2134,19
2136,19
2138,19
2139,12
2140,12
2141,12
2142,12
2143,12
2144,12
2145,12
2146,19
2147,12
2148,19
2149,12
2150,12
2151,12
2152,12
2153,12
2154,12
2155,19
2156,12
2157,12
2158,12
2160,12
2162,12
2165,19
2169,19
2171,19
2172,19
2173,19
2174,19
2175,19
2177,19
2178,19
2179,19
2180,19
2181,19
2182,19
2183,12
2184,19
2185,12
2186,12
2187,12
2188,12
2189,12
2190,12
2191,12
2192,12
2193,12
2194,12
2195,12
2196,12
2197,12
2198,12
2199,12
2200,12
2201,12
2202,19
2203,12
2204,12
2205,12
2206,19
2207,19
2208,19
2209,19
2210,12
2212,12
2213,12
2214,12
2215,12
2216,12
2217,12
2218,22
2219,12
2220,22
2221,22
2223,22
2224,22
2225,22
2226,22
2227,22
2229,22
2230,22
2231,8
2248,19
2249,19
2251,19
2253,19
2254,19
2255,19
2256,19
2257,12
2258,12
2259,12
2260,12
2261,12
2262,12
2263,12
2264,12
2265,12
2266,12
2267,12
2268,16
2269,11
2270,16
2271,16
2272,1
2273,16
2274,11
2275,12
2276,12
2277,12
2278,12
2279,6
2280,12
2282,12
2283,12
2284,12
2285,12
2286,12
2287,12
2288,17
2289,15
2290,12
2291,7
2292,7
2293,17
2295,16
2296,16
2297,16
2298,16
2299,10
2300,10
2301,17
2302,10
2303,17
2304,17
2305,17
2306,12
2307,12
2308,12
2313,17
2314,19
2315,12
2316,16
2317,16
2318,0
2319,17
2320,17
2321,0
2322,17
2323,17
2327,12
2328,12
2329,12
2330,12
2332,12
2333,12
2334,12
2335,12
2336,12
2351,17
2355,10
2356,10
2357,16
2358,16
2359,16
2360,11
2361,6
2362,16
2364,16
2365,6
2366,6
2367,1
2368,16
2369,16
2370,16
2371,6
2372,16
2373,16
2374,12
2375,16
2376,16
2380,12
2383,12
2385,12
2386,12
2387,12
2388,12
2389,12
2391,12
2392,12
2394,12
2396,12
2397,12
2398,12
2399,12
2400,12
2401,12
2402,12
2403,12
2404,12
2405,12
2406,12
2407,12
2408,12
2409,12
2410,12
2411,12
2412,12
2414,12
2415,12
2416,12
2418,12
2419,12
2420,12
2422,12
2423,12
2424,12
2427,12
2428,12
2430,17
2431,12
2432,12
2433,12
2436,12
2437,12
2438,12
2441,12
2444,12
2445,12
2446,12
2447,17
2449,12
2450,17
2452,17
2454,17
2455,17
2462,17
2463,17
2466,17
2467,17
2477,17
2483,12
2485,12
2488,17
2495,12
2505,17
2508,17
2524,17
2527,17
2529,17
2530,17
2531,17
2533,17
2535,17
2541,17
2544,17
2548,17
2556,17
2559,17
2561,17
2562,17
2563,17
2567,17
2570,12
2571,12
2574,12
2576,12
2579,12
2580,12
2581,19
2582,19
2583,19
2584,19
2585,19
2587,19
2588,19
2589,19
2590,19
2592,19
2594,19
2596,12
2597,12
2599,12
2600,12
2601,12
2602,12
2603,12
2604,12
2605,12
2606,12
2607,22
2608,22
2609,22
2610,22
2611,22
2612,12
2613,14
2614,12
2615,12
2616,12
2617,12
2618,12
2619,12
2620,12
2621,12
2622,12
2623,19
2624,19
2625,19
2627,12
2628,12
2630,12
2632,17
2634,12
2635,12
2636,12
2637,12
2640,12
2641,12
2642,12
2644,12
2645,12
2646,19
2647,19
2648,19
2649,19
2650,19
2653,19
2654,19
2658,19
2659,19
2660,19
2662,19
2663,19
2664,19
2665,19
2666,19
2667,19
2669,19
2671,19
2672,19
2673,19
2674,19
2676,19
2677,19
2679,12
2680,12
2681,12
2682,7
2683,12
2684,7
2685,12
2686,12
2687,12
2688,19
2689,19
2690,12
2691,12
2692,12
2693,12
2694,12
2695,14
2696,12
2697,14
2698,12
2699,12
2700,12
2701,11
2702,16
2703,17
2704,17
2705,17
2706,0
2707,17
2708,0
2709,17
2710,17
2711,12
2712,19
2713,12
2714,12
2715,19
2716,12
2717,19
2718,12
2722,12
2724,12
2725,12
2727,12
2728,12
2729,17
2733,17
2735,12
2737,12
2738,12
2739,12
2740,12
2741,12
2742,19
2743,19
2744,19
2745,12
2746,12
2747,16
2748,16
2749,16
2750,11
2751,16
2752,16
2753,16
2754,1
2755,16
2756,11
2757,16
2758,6
2759,16
2760,12
2761,12
2763,17
2766,12
2773,17
2777,12
2778,12
2781,12
2782,12
2783,12
2784,12
2785,12
2786,12
2787,12
2788,12
2789,12
2790,12
2791,12
2792,17
2795,12
2796,12
2797,12
2798,12
2799,12
2800,9
2801,12
2802,12
2803,12
2804,7
2805,12
2806,12
2807,12
2808,7
2809,12
2810,12
2811,12
2812,12
2813,4
2814,12
2815,4
2816,12
2817,13
2818,12
2819,13
2820,13
2821,12
2822,13
2823,12
2824,12
2825,12
2826,12
2827,12
2828,12
2829,12
2830,12
2831,12
2832,9
2833,12
2834,12
2835,12
2836,12
2837,12
2838,12
2839,12
2842,12
2843,12
2844,19
2846,12
2847,12
2850,12
2853,12
2854,12
2857,17
2858,12
2860,12
2865,12
2866,12
2867,5
2870,14
2871,12
2872,12
2873,0
2874,12
2875,8
2876,14
2877,12
2878,12
2879,14
2880,17
2882,12
2884,12
2885,17
2891,12
2893,12
2894,12
2895,12
2896,12
2897,12
2898,14
2899,12
2901,12
2902,12
2904,12
2905,12
2906,12
2907,12
2908,14
2909,12
2910,12
2911,12
2912,12
2913,12
2914,12
2916,17
2918,12
2919,12
2920,12
2921,12
2922,12
2923,12
2924,12
2925,12
2926,12
2927,12
2928,12
2929,12
2930,12
2932,12
2933,12
2934,12
2935,12
2936,12
2937,19
2938,12
2939,12
2941,17
2942,17
2943,17
2944,17
2946,17
2947,17
2948,17
2949,17
2950,17
2957,16
2958,16
2959,0
2960,14
2961,8
2962,17
2963,14
2964,17
2967,19
2968,12
2969,19
2971,19
2972,12
2973,19
2974,12
2975,19
2976,18
2978,12
2979,12
2980,12
2981,12
2982,12
2983,12
2984,12
2985,12
2986,12
2987,12
2988,12
2993,16
2994,16
2995,16
2996,16
2997,16
2998,16
2999,16
3000,1
3001,12
3002,16
3003,12
3004,12
3005,12
3006,9
3007,12
3008,12
3009,12
3010,12
3011,9
3012,17
3017,17
3018,17
3024,12
3025,12
3026,12
3027,12
3028,12
3029,12
3030,12
3031,12
3032,12
3033,12
3034,12
3035,12
3036,12
3037,12
3040,12
3042,16
3043,16
3044,16
3045,16
3046,16
3047,16
3048,16
3049,16
3050,16
3051,16
3052,16
3053,15
3054,15
3055,15
3056,17
3057,17
3058,15
3059,17
3060,15
3061,17
3062,17
3063,15
3064,17
3065,17
3066,15
3067,15
3068,12
3069,12
3071,12
3072,12
3073,12
3074,12
3075,12
3076,7
3077,12
3078,12
3079,12
3080,7
3081,7
3082,7
3083,12
3084,12
3085,12
3086,12
3087,12
3088,12
3089,12
3090,12
3091,12
3092,12
3093,12
3094,12
3095,12
3096,12
3097,12
3098,12
3099,12
3100,12
3101,12
3102,12
3103,12
3104,12
3105,12
3106,12
3107,12
3108,12
3109,12
3110,12
3111,12
3113,12
3114,12
3115,12
3116,12
3117,12
3118,12
3119,12
3120,12
3122,12
3125,12
3126,12
3128,12
3129,12
3130,12
3131,12
3133,12
3134,12
3135,12
3136,12
3137,12
3138,12
3139,12
3140,12
3141,12
3142,12
3145,17
3149,0
3150,17
3151,0
3152,0
3153,19
3154,19
3155,12
3156,19
3157,19
3158,19
3160,19
3161,19
3162,19
3163,19
3164,12
3165,12
3166,12
3167,12
3168,12
3169,12
3170,12
3171,14
3172,20
3173,20
3174,20
3175,4
3176,21
3177,20
3178,21
3179,20
3180,21
3181,1
3182,13
3183,21
3184,21
3185,2
3186,21
3187,21
3191,19
3193,19
3194,19
3195,19
3196,19
3198,19
3199,19
3202,22
3203,8
3204,8
3205,12
3206,8
3207,12
3208,8
3209,22
3210,22
3211,8
3212,22
3213,14
3214,8
3215,8
3216,12
3217,8
3218,12
3219,8
3220,14
3222,8
3223,17
3224,8
3225,14
3226,0
3227,17
3228,0
3229,17
3230,17
3231,0
3232,0
3233,17
3234,0
3235,17
3236,0
3237,16
3238,0
3239,17
3240,0
3241,16
3242,0
3243,16
3244,0
3245,17
3246,0
3247,16
3248,16
3249,0
3250,17
3251,17
3252,0
3253,10
3254,17
3255,10
3256,16
3257,10
3258,16
3259,10
3260,16
3261,16
3262,10
3263,10
3264,16
3265,10
3266,10
3267,10
3268,16
3269,16
3270,10
3271,16
3272,16
3273,16
3274,12
3275,12
3276,12
3277,12
3278,12
3279,12
3280,12
3281,12
3282,12
3283,12
3284,12
3286,12
3287,12
3290,12
3291,12
3292,12
3293,12
3294,12
3295,12
3296,12
3298,12
3299,12
3300,12
3301,12
3302,12
3304,12
3305,12
3306,12
3307,12
3308,12
3309,12
3312,12
3313,12
3314,12
3315,12
3319,12
3321,12
3323,12
3324,12
3325,12
3326,12
3327,12
3328,17
3329,12
3330,12
3331,12
3333,12
3334,12
3335,12
3336,12
3337,12
3338,12
3339,12
3340,12
3341,12
3342,12
3343,12
3345,12
3346,12
3348,12
3349,12
3350,12
3352,12
3353,12
3354,12
3355,12
3358,12
3359,12
3360,12
3364,12
3367,12
3368,12
3370,12
3371,12
3373,12
3376,12
3377,12
3379,12
3381,19
3382,19
3383,19
3384,19
3386,19
3387,19
3390,19
3391,19
3392,19
3394,19
3395,19
3396,19
3397,19
3398,19
3399,19
3400,19
3405,12
3406,17
3409,12
3410,12
3411,12
3413,12
3414,12
3415,12
3416,12
3424,12
3425,12
3426,12
3427,12
3429,12
3430,18
3431,18
3432,12
3433,12
3434,12
3435,12
3436,22
3437,18
3438,18
3439,18
3440,18
3441,18
3442,18
3443,18
3444,18
3445,12
3446,18
3447,12
3448,18
3449,12
3450,12
3452,22
3453,12
3454,12
3455,12
3456,12
3457,12
3458,12
3459,12
3460,12
3461,12
3462,12
3463,12
3464,12
3465,8
3466,12
3467,8
3468,12
3469,8
3470,12
3471,8
3472,12
3473,8
3474,8
3475,8
3476,12
3477,8
3478,8
3479,8
3480,12
3481,8
3482,12
3483,12
3484,12
3485,12
3486,12
3487,12
3488,12
3489,12
3490,12
3492,12
3494,12
3495,12
3496,12
3497,12
3498,12
3499,12
3500,12
3509,17
3515,17
3517,17
3522,18
3523,12
3524,18
3525,22
3526,12
3527,18
3528,18
3529,18
3530,18
3531,18
3532,18
3533,18
3534,12
3535,18
3536,18
3537,18
3538,12
3539,8
3540,8
3541,12
3542,8
3543,12
3544,8
3545,8
3546,12
3547,12
3548,8
3549,12
3550,8
3551,8
3552,8
3553,12
3554,8
3555,8
3556,8
3557,12
3558,8
3559,8
3560,8
3561,12
3562,8
3563,8
3564,8
3565,12
3566,8
3567,8
3568,8
3569,8
3570,12
3571,12
3572,12
3573,12
3574,12
3575,12
3576,12
3577,12
3578,22
3579,22
3580,8
3581,16
3582,16
3583,16
3584,16
3585,4
3587,20
3588,20
3589,20
3590,1
3591,20
3592,1
3593,20
3594,2
3595,20
3596,20
3597,2
3598,2
3599,2
3600,20
3601,16
3602,11
3603,16
3604,11
3605,16
3606,16
3607,6
3608,16
3609,1
3610,16
3611,16
3612,2
3613,16
3614,12
3615,4
3616,12
3617,13
3618,13
3619,21
3620,13
3621,21
3622,1
3623,21
3624,13
3625,13
3626,21
3627,21
3628,21
3629,19
3630,19
3631,19
3632,19
3633,14
3634,16
3635,16
3636,16
3637,16
3638,16
3639,16
3640,14
3641,16
3642,16
3643,9
3645,9
3646,12
3647,12
3648,12
3649,12
3650,12
3652,12
3653,12
3654,12
3655,12
3656,12
3657,12
3658,12
3659,12
3660,12
3661,12
3662,12
3663,12
3664,12
3665,12
3666,12
3667,12
3668,12
3669,12
3670,12
3671,16
3672,16
3673,11
3674,11
3675,16
3676,16
3677,16
3678,6
3679,1
3680,6
3681,6
3682,6
3683,6
3684,6
3685,12
3686,12
3687,12
3688,12
3689,12
3690,12
3692,12
3693,12
3696,12
3697,12
3698,14
3699,14
3700,14
3701,14
3702,16
3703,16
3704,16
3705,16
3706,9
3707,16
3708,9
3710,16
3711,12
3712,19
3713,19
3714,12
3715,12
3716,12
3717,12
3718,14
3719,12
3720,14
3721,12
3722,12
3723,12
3724,12
3725,17
3732,17
3733,17
3734,17
3735,12
3736,12
3737,12
3738,12
3739,12
3740,12
3741,12
3742,12
3744,12
3745,12
3746,12
3747,16
3748,4
3749,12
3750,12
3751,20
3752,12
3753,20
3754,12
3755,1
3756,2
3757,12
